,task_id,experiment,source,difficulty,alpha,informative_d,noise_d,p,method,ari_mean,ari_se,topk_hits_mean,topk_hits_se,time_mean,time_se,B,n_per_cluster
54,0,gamma_50,gamma,easy,10.0,10,40,50,perm,0.006614868063396502,0.002064290187495903,0.0,0.0,0.2206468589603901,0.012250399926558407,5000,200
55,0,gamma_50,gamma,easy,10.0,10,40,50,cshap,0.0017356950757957089,0.0005104374682960449,0.0,0.0,12.968576765432953,0.3421025657153519,5000,200
56,0,gamma_50,gamma,hard,1.0,10,40,50,pbfi,7.904155240572993e-05,0.0005029819896248659,0.0,0.0,0.03615101631730795,0.024536913231849634,5000,200
57,0,gamma_50,gamma,hard,1.0,10,40,50,lrp,7.904155240572993e-05,0.0005029819896248659,0.0,0.0,3.8043631492182612,3.465355572038086,5000,200
58,0,gamma_50,gamma,hard,1.0,10,40,50,impacc,0.02831187288309871,0.004779509203014272,0.58,0.0374165738677394,8.242792217433452,0.33378174408408595,5000,200
59,0,gamma_50,gamma,hard,1.0,10,40,50,split_cloc,7.904155240572993e-05,0.0005029819896248659,0.18,0.03741657386773941,9.453366656042636,2.126152417624231,5000,200
60,0,gamma_50,gamma,hard,1.0,10,40,50,cloc,0.00136193311639413,0.000599961985765123,0.02,0.02,39.50928464382887,3.513376974217108,5000,200
61,0,gamma_50,gamma,hard,1.0,10,40,50,rampart,0.0929575695428949,0.006574738886824862,0.86,0.024494897427831775,27.919276407174767,0.5403345196494058,5000,200
62,0,gamma_50,gamma,hard,1.0,10,40,50,perm,-7.142203948567712e-05,0.0005443707444903124,0.0,0.0,0.3007057160139084,0.06482723169552893,5000,200
63,0,gamma_50,gamma,hard,1.0,10,40,50,cshap,0.0002404261277906956,0.0003167380467301193,0.0,0.0,13.387645162828267,0.5574386525061823,5000,200
64,0,gamma_500,gamma,easy,10.0,10,190,200,pbfi,0.0013017203323300451,0.000658241860921267,0.0,0.0,0.03919993657618761,0.009893585872970562,5000,200
65,0,gamma_500,gamma,easy,10.0,10,190,200,lrp,0.0013017203323300451,0.000658241860921267,0.0,0.0,0.3706976341083646,0.029675678499249895,5000,200
66,0,gamma_500,gamma,easy,10.0,10,190,200,impacc,0.36929947241385,0.08421753436057869,0.45999999999999996,0.024494897427831775,8.198297820053995,0.19433866384601464,5000,200
67,0,gamma_500,gamma,easy,10.0,10,190,200,split_cloc,0.0013017203323300451,0.000658241860921267,0.06000000000000001,0.04000000000000001,20.652403903566302,0.45898956908481486,5000,200
68,0,gamma_500,gamma,easy,10.0,10,190,200,cloc,0.0023853548386049113,0.0015899752119024845,0.04,0.024494897427831782,146.8846282981336,2.143330280420948,5000,200
69,0,gamma_500,gamma,easy,10.0,10,190,200,rampart,0.8029960782945039,0.006405631966134152,1.0,0.0,80.72145280689001,0.6222727787524114,5000,200
70,0,gamma_500,gamma,easy,10.0,10,190,200,perm,0.0024731837298273907,0.0012091011070784067,0.0,0.0,1.9852311877533793,0.0764572984448463,5000,200
71,0,gamma_500,gamma,easy,10.0,10,190,200,cshap,0.0007205099037181888,0.0003362726241360445,0.2,0.0,15.44310652129352,0.21877310392618016,5000,200
72,0,gamma_500,gamma,hard,1.0,10,190,200,pbfi,0.0007097088643016659,0.000702383121620374,0.0,0.0,0.04141641110181808,0.008896995888449284,5000,200
73,0,gamma_500,gamma,hard,1.0,10,190,200,lrp,0.0007097088643016659,0.000702383121620374,0.0,0.0,0.397071841545403,0.02706151955616978,5000,200
74,0,gamma_500,gamma,hard,1.0,10,190,200,impacc,0.04154581334956412,0.0033205988649785212,0.8800000000000001,0.05830951894845301,8.11504083070904,0.14490103918236483,5000,200
75,0,gamma_500,gamma,hard,1.0,10,190,200,split_cloc,0.0007097088643016659,0.000702383121620374,0.0,0.0,20.621305258758365,0.36682827953583963,5000,200
76,0,gamma_500,gamma,hard,1.0,10,190,200,cloc,7.294902082497202e-05,0.0003898450104562912,0.02,0.02,147.17178977746516,1.4890493065281774,5000,200
77,0,gamma_500,gamma,hard,1.0,10,190,200,rampart,0.08828729781669081,0.008596588031021602,0.8,0.0632455532033676,82.62777499556542,0.27971663160665694,5000,200
78,0,gamma_500,gamma,hard,1.0,10,190,200,perm,-0.0001173557072843131,0.00033646948260594934,0.0,0.0,1.9111012533307075,0.053712187282893106,5000,200
79,0,gamma_500,gamma,hard,1.0,10,190,200,cshap,-6.291717714366953e-05,0.000472284383546199,0.18,0.02,15.067848283238709,0.1647371237801544,5000,200
80,0,gaussian_1000,gaussian,easy,2.2,10,990,1000,pbfi,0.9298767156487969,0.04294680370715902,1.0,0.0,0.08901734966784716,0.010140771752272439,5000,200
81,0,gaussian_1000,gaussian,easy,2.2,10,990,1000,lrp,0.9298767156487969,0.04294680370715902,1.0,0.0,3.5019085500389338,1.8837778230176414,5000,200
82,0,gaussian_1000,gaussian,easy,2.2,10,990,1000,impacc,0.6593821212168522,0.11739382978770461,0.9199999999999999,0.04898979485566355,7.547646988369524,0.48772804256977803,5000,200
83,0,gaussian_1000,gaussian,easy,2.2,10,990,1000,split_cloc,0.9298767156487969,0.04294680370715902,0.02,0.02,146.35103528276085,2.755130187999669,5000,200
84,0,gaussian_1000,gaussian,easy,2.2,10,990,1000,cloc,0.8887768205948628,0.045540807850129914,0.9800000000000001,0.019999999999999993,1295.7350166697056,9.453553240470804,5000,200
85,0,gaussian_1000,gaussian,easy,2.2,10,990,1000,rampart,0.6950429583905697,0.13765607183867848,0.64,0.10770329614269009,478.3755921015516,3.0938287639882747,5000,200
86,0,gaussian_1000,gaussian,easy,2.2,10,990,1000,perm,0.863033447666998,0.034892850036526916,0.7200000000000001,0.066332495807108,53.060349989309906,0.5074528140084957,5000,200
87,0,gaussian_1000,gaussian,easy,2.2,10,990,1000,cshap,0.3079892825329563,0.06046899787615756,0.1,0.0,31.03111231122166,0.661171620988969,5000,200
88,0,gaussian_1000,gaussian,hard,1.7,10,990,1000,pbfi,0.8141833754631438,0.05268846311587072,1.0,0.0,0.09909344874322415,0.00929685659722155,5000,200
89,0,gaussian_1000,gaussian,hard,1.7,10,990,1000,lrp,0.8141833754631438,0.05268846311587072,1.0,0.0,0.45980562679469583,0.010698935573941599,5000,200
90,0,gaussian_1000,gaussian,hard,1.7,10,990,1000,impacc,0.7538339196272229,0.04263783823584487,1.0,0.0,8.161026300117374,0.11015625473504237,5000,200
91,0,gaussian_1000,gaussian,hard,1.7,10,990,1000,split_cloc,0.8141833754631438,0.05268846311587072,0.02,0.02,154.29021837301553,3.10661594465663,5000,200
92,0,gaussian_1000,gaussian,hard,1.7,10,990,1000,cloc,0.9043497841105175,0.06229847813588729,0.96,0.024494897427831775,1295.814821258001,11.124382248419746,5000,200
93,0,gaussian_1000,gaussian,hard,1.7,10,990,1000,rampart,0.47815869318841686,0.14282941011758488,0.44000000000000006,0.14696938456699069,476.16489610634744,5.125703383524544,5000,200
94,0,gaussian_1000,gaussian,hard,1.7,10,990,1000,perm,0.789658697162279,0.06141751078132085,0.76,0.07483314773547883,52.5637106243521,0.6005145334160171,5000,200
95,0,gaussian_1000,gaussian,hard,1.7,10,990,1000,cshap,0.3184953166492036,0.04362346297313614,0.1,0.0,30.97535313554108,0.32941967407285133,5000,200
96,0,gaussian_20,gaussian,easy,2.2,10,10,20,pbfi,1.0,0.0,1.0,0.0,0.028390016593039035,0.024049810804619893,5000,200
97,0,gaussian_20,gaussian,easy,2.2,10,10,20,lrp,1.0,0.0,1.0,0.0,1.165558483824134,0.4858143083784812,5000,200
98,0,gaussian_20,gaussian,easy,2.2,10,10,20,impacc,0.9993321376780635,0.00040898047679370123,0.6,0.08366600265340755,8.818079504184425,0.1770450063133378,5000,200
99,0,gaussian_20,gaussian,easy,2.2,10,10,20,split_cloc,1.0,0.0,0.8,0.0316227766016838,15.913148608058691,3.329732927149928,5000,200
100,0,gaussian_20,gaussian,easy,2.2,10,10,20,cloc,0.9233113591442204,0.04696208406643088,1.0,0.0,42.4333633961156,8.99023932477432,5000,200
101,0,gaussian_20,gaussian,easy,2.2,10,10,20,rampart,0.9616107151065393,0.03838928489346067,1.0,0.0,15.049928343854845,0.5064091311776981,5000,200
102,0,gaussian_20,gaussian,easy,2.2,10,10,20,perm,1.0,0.0,0.68,0.037416573867739424,0.08508128859102726,0.0022777699905940315,5000,200
103,0,gaussian_20,gaussian,easy,2.2,10,10,20,cshap,0.9686748638826405,0.03132513611735956,1.0,0.0,13.312178786098958,0.27513389786337145,5000,200
104,0,gaussian_20,gaussian,hard,1.7,10,10,20,pbfi,0.9228576764306672,0.047239949101840026,1.0,0.0,0.02841816283762455,0.02428708590874718,5000,200
105,0,gaussian_20,gaussian,hard,1.7,10,10,20,lrp,0.9228576764306672,0.047239949101840026,1.0,0.0,0.8407138833776117,0.4839566278279883,5000,200
106,0,gaussian_20,gaussian,hard,1.7,10,10,20,impacc,0.8743504758635527,0.029976857309469772,0.6199999999999999,0.04898979485566355,8.785099550522864,0.37074012014569546,5000,200
107,0,gaussian_20,gaussian,hard,1.7,10,10,20,split_cloc,0.9228576764306672,0.047239949101840026,0.64,0.07483314773547883,14.533092200011016,3.8876570786734663,5000,200
108,0,gaussian_20,gaussian,hard,1.7,10,10,20,cloc,0.9235765958486581,0.04680003444035675,1.0,0.0,43.118290732614696,8.61372642160551,5000,200
109,0,gaussian_20,gaussian,hard,1.7,10,10,20,rampart,0.884608330080644,0.047109189436393584,1.0,0.0,15.46443104352802,0.34996335537390266,5000,200
110,0,gaussian_20,gaussian,hard,1.7,10,10,20,perm,0.8849037432761715,0.04698791211967027,0.8,0.0632455532033676,0.10155925415456295,0.01553002322555906,5000,200
111,0,gaussian_20,gaussian,hard,1.7,10,10,20,cshap,0.5354939288562248,0.13893698577538066,0.96,0.039999999999999994,13.51535009611398,0.3149616399445038,5000,200
112,0,gaussian_200,gaussian,easy,2.2,10,190,200,pbfi,0.931334828844481,0.04216518018242889,1.0,0.0,0.04211603049188852,0.02265387439405046,5000,200
113,0,gaussian_200,gaussian,easy,2.2,10,190,200,lrp,0.931334828844481,0.04216518018242889,1.0,0.0,0.8623030193150043,0.4807999191444276,5000,200
114,0,gaussian_200,gaussian,easy,2.2,10,190,200,impacc,0.8490231140167877,0.09246719828648114,0.6399999999999999,0.08124038404635961,8.060805863514542,0.36252803352032603,5000,200
115,0,gaussian_200,gaussian,easy,2.2,10,190,200,split_cloc,0.931334828844481,0.04216518018242889,0.1,0.044721359549995794,17.600034984387456,0.8480831210591274,5000,200
116,0,gaussian_200,gaussian,easy,2.2,10,190,200,cloc,0.9295684164748532,0.04341696522434673,1.0,0.0,152.03915643859654,13.233054299428572,5000,200
117,0,gaussian_200,gaussian,easy,2.2,10,190,200,rampart,0.884964866737835,0.04696296186007925,1.0,0.0,86.31789259798825,3.6223338275052273,5000,200
118,0,gaussian_200,gaussian,easy,2.2,10,190,200,perm,0.9618855952139915,0.03811440478600847,0.7,0.0,2.1625022048130633,0.18992597402193848,5000,200
119,0,gaussian_200,gaussian,easy,2.2,10,190,200,cshap,0.2926143978882815,0.04987820319259011,0.2,0.0,16.097899822704495,0.3555182816014163,5000,200
120,0,gaussian_200,gaussian,hard,1.7,10,190,200,pbfi,0.8577521170323796,0.03610177259706666,1.0,0.0,0.04145489539951086,0.02206031842280012,5000,200
121,0,gaussian_200,gaussian,hard,1.7,10,190,200,lrp,0.8577521170323796,0.03610177259706666,1.0,0.0,0.8900203922763467,0.4973248521008277,5000,200
122,0,gaussian_200,gaussian,hard,1.7,10,190,200,impacc,0.7184131512902858,0.09416950465452545,0.54,0.06782329983125267,8.359498866833746,0.28881069227129874,5000,200
123,0,gaussian_200,gaussian,hard,1.7,10,190,200,split_cloc,0.8577521170323796,0.03610177259706666,0.04,0.04,21.1943971760571,2.6737485963871324,5000,200
124,0,gaussian_200,gaussian,hard,1.7,10,190,200,cloc,0.8875729770403865,0.0461165732155667,0.9800000000000001,0.019999999999999997,150.41473935507238,11.317250700274691,5000,200
125,0,gaussian_200,gaussian,hard,1.7,10,190,200,rampart,0.9200066517640935,0.04765770248693773,1.0,0.0,87.29643849954009,5.462403735424673,5000,200
126,0,gaussian_200,gaussian,hard,1.7,10,190,200,perm,0.9300820626059269,0.06950127552409324,0.86,0.07483314773547883,2.0466501591727138,0.15154801321888595,5000,200
127,0,gaussian_200,gaussian,hard,1.7,10,190,200,cshap,0.2604749143200247,0.044149214623068644,0.2,0.0,15.853424832224846,0.5350618395395698,5000,200
128,0,gaussian_50,gaussian,easy,2.2,10,40,50,pbfi,0.9235555721591844,0.04681326944523541,1.0,0.0,0.030075009167194366,0.02344657794744157,5000,200
129,0,gaussian_50,gaussian,easy,2.2,10,40,50,lrp,0.9235555721591844,0.04681326944523541,1.0,0.0,0.8615021849051118,0.4779356639884647,5000,200
130,0,gaussian_50,gaussian,easy,2.2,10,40,50,impacc,0.9088578641704824,0.036870607638974345,0.78,0.08,8.67817491479218,0.3379191859993297,5000,200
131,0,gaussian_50,gaussian,easy,2.2,10,40,50,split_cloc,0.9235555721591844,0.04681326944523541,0.24,0.05099019513592785,13.69973066225648,3.171378215022797,5000,200
132,0,gaussian_50,gaussian,easy,2.2,10,40,50,cloc,0.9235348010012995,0.0468252727540521,1.0,0.0,53.32809620592743,8.838073638684596,5000,200
133,0,gaussian_50,gaussian,easy,2.2,10,40,50,rampart,0.884936034760617,0.04697480536736467,1.0,0.0,30.533268440514803,1.8652977546315261,5000,200
134,0,gaussian_50,gaussian,easy,2.2,10,40,50,perm,0.9617085047459769,0.03829149525402315,0.6599999999999999,0.024494897427831775,0.2378001768141985,0.008888827334533696,5000,200
135,0,gaussian_50,gaussian,easy,2.2,10,40,50,cshap,0.6863369946538072,0.09515748174738792,0.96,0.039999999999999994,13.7804917531088,0.26565285310340436,5000,200
136,0,gaussian_50,gaussian,hard,1.7,10,40,50,pbfi,0.9230911878688666,0.047097176415465784,1.0,0.0,0.03132287319749594,0.023288312876661308,5000,200
137,0,gaussian_50,gaussian,hard,1.7,10,40,50,lrp,0.9230911878688666,0.047097176415465784,1.0,0.0,0.8757821522653103,0.4748420202129279,5000,200
138,0,gaussian_50,gaussian,hard,1.7,10,40,50,impacc,0.8200712181484437,0.02402930000318609,0.74,0.05099019513592786,8.696749098226428,0.07517710775714108,5000,200
139,0,gaussian_50,gaussian,hard,1.7,10,40,50,split_cloc,0.9230911878688666,0.047097176415465784,0.32,0.048989794855663564,15.112444972619414,2.901323146666942,5000,200
140,0,gaussian_50,gaussian,hard,1.7,10,40,50,cloc,0.8864616657469965,0.04637438093329253,1.0,0.0,54.72836208064109,9.221438583188702,5000,200
141,0,gaussian_50,gaussian,hard,1.7,10,40,50,rampart,0.884765724644873,0.04704686467318076,1.0,0.0,29.720846745185554,1.0457704907627519,5000,200
142,0,gaussian_50,gaussian,hard,1.7,10,40,50,perm,0.8929433671598407,0.043718413209066546,0.8200000000000001,0.04898979485566357,0.23302867747843264,0.010192961052669983,5000,200
143,0,gaussian_50,gaussian,hard,1.7,10,40,50,cshap,0.2981496115443466,0.05013642447480608,0.9,0.04472135954999578,13.97715565674007,0.32023483951397186,5000,200
144,0,gaussian_500,gaussian,easy,2.2,10,490,500,pbfi,0.8927751972600863,0.043855678637837646,1.0,0.0,0.0615612268447876,0.019788160181223917,5000,200
145,0,gaussian_500,gaussian,easy,2.2,10,490,500,lrp,0.8927751972600863,0.043855678637837646,1.0,0.0,0.8525604117661715,0.4827183018009182,5000,200
146,0,gaussian_500,gaussian,easy,2.2,10,490,500,impacc,0.8992072500050184,0.041956149751161666,0.8800000000000001,0.08,7.981878951750696,0.2552347386296068,5000,200
147,0,gaussian_500,gaussian,easy,2.2,10,490,500,split_cloc,0.8927751972600863,0.043855678637837646,0.02,0.02,55.67157530132681,3.05376196807767,5000,200
148,0,gaussian_500,gaussian,easy,2.2,10,490,500,cloc,0.8185815864102729,0.05448659925659931,0.9800000000000001,0.019999999999999997,438.94429596122353,15.570543862859676,5000,200
149,0,gaussian_500,gaussian,easy,2.2,10,490,500,rampart,0.8466942081314326,0.038327168132716444,1.0,0.0,226.04746041968465,7.8606853515797726,5000,200
150,0,gaussian_500,gaussian,easy,2.2,10,490,500,perm,0.8515211017965392,0.037158065226159345,0.7200000000000001,0.020000000000000018,12.94174112919718,0.48679016574858947,5000,200
151,0,gaussian_500,gaussian,easy,2.2,10,490,500,cshap,0.28344112028799756,0.044094175978947873,0.1,0.0,18.078431867435576,0.43078337759397956,5000,200
152,0,gaussian_500,gaussian,hard,1.7,10,490,500,pbfi,0.7865591551621359,0.06419266475120176,1.0,0.0,0.05329521093517542,0.010596723754937294,5000,200
153,0,gaussian_500,gaussian,hard,1.7,10,490,500,lrp,0.7865591551621359,0.06419266475120176,1.0,0.0,0.3568339843302965,0.00851054715717229,5000,200
154,0,gaussian_500,gaussian,hard,1.7,10,490,500,impacc,0.835671456043421,0.08426553188738826,0.8600000000000001,0.07483314773547882,7.677097495086491,0.32545874160595695,5000,200
155,0,gaussian_500,gaussian,hard,1.7,10,490,500,split_cloc,0.7865591551621359,0.06419266475120176,0.04,0.024494897427831782,58.39861002638936,2.0756851893037593,5000,200
156,0,gaussian_500,gaussian,hard,1.7,10,490,500,cloc,0.8851476698015345,0.046210576180209656,0.9800000000000001,0.019999999999999993,427.6266269752756,7.08531008827179,5000,200
157,0,gaussian_500,gaussian,hard,1.7,10,490,500,rampart,0.9207928175503121,0.04785172267109883,1.0,0.0,219.91622934099286,4.107629245367778,5000,200
158,0,gaussian_500,gaussian,hard,1.7,10,490,500,perm,0.8867129693457244,0.045920049354948145,0.86,0.050990195135927854,12.771120668202638,0.4370118422350651,5000,200
159,0,gaussian_500,gaussian,hard,1.7,10,490,500,cshap,0.28245267835587573,0.034965536827023275,0.1,0.0,18.097573929466307,0.4496309290935476,5000,200
160,0,moon_1000,moon-donut,easy,2.4,10,990,1000,pbfi,0.05392958159262033,0.02130825042926023,0.2,0.054772255750516606,0.11004392504692077,0.010569886665722568,5000,200
161,0,moon_1000,moon-donut,easy,2.4,10,990,1000,lrp,0.05392958159262033,0.02130825042926023,0.76,0.1913112646970899,4.09579808972776,2.3644701087242614,5000,200
162,0,moon_1000,moon-donut,easy,2.4,10,990,1000,impacc,0.47167053400522396,0.12976029565810937,0.86,0.039999999999999994,7.9855590837076305,0.09535501883851015,5000,200
163,0,moon_1000,moon-donut,easy,2.4,10,990,1000,split_cloc,0.05392958159262033,0.02130825042926023,0.04,0.04,173.01693960018457,3.260338687942961,5000,200
164,0,moon_1000,moon-donut,easy,2.4,10,990,1000,cloc,0.025179274674629864,0.006473451105242357,0.3,0.08366600265340755,1416.0145648349076,36.16699773346343,5000,200
165,0,moon_1000,moon-donut,easy,2.4,10,990,1000,rampart,0.9389670763517864,0.028418027213585724,0.9800000000000001,0.019999999999999997,531.1325823565945,20.007191221482334,5000,200
166,0,moon_1000,moon-donut,easy,2.4,10,990,1000,perm,0.025179274674629864,0.006473451105242357,0.02,0.02,1087.756460157223,8.845495539554284,5000,200
167,0,moon_1000,moon-donut,easy,2.4,10,990,1000,cshap,0.10897974389452006,0.04249395860160129,0.1,0.0,31.701998967304824,1.4128516581206427,5000,200
168,0,moon_1000,moon-donut,hard,1.2,10,990,1000,pbfi,0.0016153041040117843,0.0008548320645515836,0.0,0.0,0.19536170959472657,0.08851305906276193,5000,200
169,0,moon_1000,moon-donut,hard,1.2,10,990,1000,lrp,0.0016153041040117843,0.0008548320645515836,0.1,0.10000000000000002,8.259717297554015,1.8948048272998992,5000,200
170,0,moon_1000,moon-donut,hard,1.2,10,990,1000,impacc,0.17785505504941598,0.013766794467319874,0.96,0.024494897427831775,22.62247098721564,15.092603532001522,5000,200
171,0,moon_1000,moon-donut,hard,1.2,10,990,1000,split_cloc,0.0016153041040117843,0.0008548320645515836,0.0,0.0,382.0469191282988,216.019609577401,5000,200
172,0,moon_1000,moon-donut,hard,1.2,10,990,1000,cloc,-0.0002754209884438644,0.00028139592159324257,0.0,0.0,3521.7989261636512,2196.510452853798,5000,200
173,0,moon_1000,moon-donut,hard,1.2,10,990,1000,rampart,0.47202945354703507,0.07488514336399235,0.86,0.06782329983125268,670.2263412026689,189.8499517563644,5000,200
174,0,moon_1000,moon-donut,hard,1.2,10,990,1000,perm,-0.0002754209884438644,0.00028139592159324257,0.04,0.04,2753.5877577984706,1728.4178488544278,5000,200
175,0,moon_1000,moon-donut,hard,1.2,10,990,1000,cshap,0.00028790236213327875,0.00036870492973929025,0.1,0.0,31.881165821477772,2.8567997035520363,5000,200
176,0,moon_20,moon-donut,easy,2.4,10,10,20,pbfi,0.4965091067500351,0.0703394275060175,0.64,0.050990195135927854,0.016168245673179628,0.009344128011010146,5000,200
177,0,moon_20,moon-donut,easy,2.4,10,10,20,lrp,0.4965091067500351,0.0703394275060175,0.9800000000000001,0.019999999999999997,0.31676324233412745,0.013759912685096878,5000,200
178,0,moon_20,moon-donut,easy,2.4,10,10,20,impacc,0.9063586497132763,0.05117154900994706,0.5599999999999999,0.039999999999999994,7.4656484099105,0.15479105754406716,5000,200
179,0,moon_20,moon-donut,easy,2.4,10,10,20,split_cloc,0.4965091067500351,0.0703394275060175,0.6,0.04472135954999578,5.519902249239385,0.7635996565128262,5000,200
180,0,moon_20,moon-donut,easy,2.4,10,10,20,cloc,0.5239918550751328,0.06543339890635072,1.0,0.0,29.469721276313066,3.8566400724583887,5000,200
181,0,moon_20,moon-donut,easy,2.4,10,10,20,rampart,0.9528131106191255,0.029319738774581522,1.0,0.0,20.414283769764005,1.437706799031804,5000,200
182,0,moon_20,moon-donut,easy,2.4,10,10,20,perm,0.5239918550751328,0.06543339890635072,0.5,0.09486832980505139,7.434707910194993,0.5547950567205071,5000,200
183,0,moon_20,moon-donut,easy,2.4,10,10,20,cshap,0.23499434738608463,0.018763862173848345,0.32,0.05830951894845301,12.009901535697281,0.3425011654197224,5000,200
184,0,moon_20,moon-donut,hard,1.2,10,10,20,pbfi,0.11615084298268438,0.03326086312184904,0.34,0.06782329983125268,0.028323751129209995,0.01934395030287299,5000,200
185,0,moon_20,moon-donut,hard,1.2,10,10,20,lrp,0.11615084298268438,0.03326086312184904,0.82,0.019999999999999993,0.822679252922535,0.48683581618103683,5000,200
186,0,moon_20,moon-donut,hard,1.2,10,10,20,impacc,0.14546408430002716,0.06837752253565098,0.34,0.04000000000000001,8.345788254588843,0.44215091219722213,5000,200
187,0,moon_20,moon-donut,hard,1.2,10,10,20,split_cloc,0.11615084298268438,0.03326086312184904,0.6,0.08366600265340755,6.931977682374418,1.2229291891448386,5000,200
188,0,moon_20,moon-donut,hard,1.2,10,10,20,cloc,0.18166159666873039,0.027463749698084843,0.82,0.08602325267042626,32.72791715152562,5.713142355429103,5000,200
189,0,moon_20,moon-donut,hard,1.2,10,10,20,rampart,0.9828647580689154,0.007754372433517059,1.0,0.0,19.31166657842696,0.8327804338526887,5000,200
190,0,moon_20,moon-donut,hard,1.2,10,10,20,perm,0.18166159666873039,0.027463749698084843,0.5599999999999999,0.050990195135927834,8.335024620778858,0.5888207684900949,5000,200
191,0,moon_20,moon-donut,hard,1.2,10,10,20,cshap,0.1276331371703993,0.02894791783556817,0.31999999999999995,0.1019803902718557,12.623099351488055,0.4054666767952014,5000,200
192,0,moon_200,moon-donut,easy,2.4,10,190,200,pbfi,0.29596111819864485,0.01638469932243702,0.7200000000000001,0.037416573867739424,0.04684267546981573,0.017297658870963822,5000,200
193,0,moon_200,moon-donut,easy,2.4,10,190,200,lrp,0.29596111819864485,0.01638469932243702,1.0,0.0,0.8146061480045319,0.478169872562442,5000,200
194,0,moon_200,moon-donut,easy,2.4,10,190,200,impacc,0.7286468164344686,0.16791529286880733,0.5399999999999999,0.0812403840463596,7.494992291741073,0.40644092558416023,5000,200
195,0,moon_200,moon-donut,easy,2.4,10,190,200,split_cloc,0.29596111819864485,0.01638469932243702,0.33999999999999997,0.08717797887081347,22.147511965222655,1.883822292580284,5000,200
196,0,moon_200,moon-donut,easy,2.4,10,190,200,cloc,0.23598739291570422,0.014277737656038899,0.72,0.05830951894845301,150.2948196899146,10.266582453471356,5000,200
197,0,moon_200,moon-donut,easy,2.4,10,190,200,rampart,0.9936455518665841,0.0063544481334158135,1.0,0.0,88.59631756022573,6.451520159793025,5000,200
198,0,moon_200,moon-donut,easy,2.4,10,190,200,perm,0.23598739291570422,0.014277737656038899,0.18,0.058309518948452994,94.8841952636838,5.635953997486096,5000,200
199,0,moon_200,moon-donut,easy,2.4,10,190,200,cshap,0.2380020896505516,0.01927033847959724,0.2,0.0,14.626373002305627,0.5413014237283309,5000,200
200,0,moon_200,moon-donut,hard,1.2,10,190,200,pbfi,0.007126428701974966,0.0022065396945894094,0.0,0.0,0.04782765377312899,0.01715032077854482,5000,200
201,0,moon_200,moon-donut,hard,1.2,10,190,200,lrp,0.007126428701974966,0.0022065396945894094,0.52,0.16248076809271922,0.8298032550141216,0.4750811599836043,5000,200
202,0,moon_200,moon-donut,hard,1.2,10,190,200,impacc,0.28457082070307954,0.04876579020782876,0.6,0.031622776601683784,7.9241902539506555,0.18764150823047776,5000,200
203,0,moon_200,moon-donut,hard,1.2,10,190,200,split_cloc,0.007126428701974966,0.0022065396945894094,0.06000000000000001,0.024494897427831782,23.688965648971497,1.5571608766140355,5000,200
204,0,moon_200,moon-donut,hard,1.2,10,190,200,cloc,0.006014798296680576,0.003142457724876064,0.06000000000000001,0.04000000000000001,149.59653130378575,10.391435216845391,5000,200
205,0,moon_200,moon-donut,hard,1.2,10,190,200,rampart,0.7402575117807724,0.06701004395383112,1.0,0.0,87.09802871290594,3.7572343520277816,5000,200
206,0,moon_200,moon-donut,hard,1.2,10,190,200,perm,0.006014798296680576,0.003142457724876064,0.04,0.04,101.04173134919256,6.341178925563167,5000,200
207,0,moon_200,moon-donut,hard,1.2,10,190,200,cshap,0.0033120569351040587,0.002105296189333522,0.15999999999999998,0.024494897427831782,14.575265821628273,0.42947457769776665,5000,200
208,0,moon_50,moon-donut,easy,2.4,10,40,50,pbfi,0.4735063847938771,0.04938441111966463,0.8200000000000001,0.07348469228349536,0.031364315561950205,0.018904606883578957,5000,200
209,0,moon_50,moon-donut,easy,2.4,10,40,50,lrp,0.4735063847938771,0.04938441111966463,1.0,0.0,0.8235662672668695,0.47598497042603094,5000,200
210,0,moon_50,moon-donut,easy,2.4,10,40,50,impacc,0.6675516891784546,0.12856577277617326,0.7799999999999999,0.08000000000000002,7.895150292478502,0.227528268857463,5000,200
211,0,moon_50,moon-donut,easy,2.4,10,40,50,split_cloc,0.4735063847938771,0.04938441111966463,0.56,0.039999999999999994,9.249352783896029,1.427711737331965,5000,200
212,0,moon_50,moon-donut,easy,2.4,10,40,50,cloc,0.409261999694419,0.04699636470915412,0.9400000000000001,0.024494897427831775,49.77679973356426,5.966530788455743,5000,200
213,0,moon_50,moon-donut,easy,2.4,10,40,50,rampart,0.9566800939883123,0.038387017983496134,1.0,0.0,35.74238791354001,1.1011675107618106,5000,200
214,0,moon_50,moon-donut,easy,2.4,10,40,50,perm,0.409261999694419,0.04699636470915412,0.4,0.08944271909999157,20.584079509228467,0.27330164994212225,5000,200
215,0,moon_50,moon-donut,easy,2.4,10,40,50,cshap,0.22528276806819,0.019729330767000803,0.4,0.07071067811865475,12.8360495461151,0.24827480984109418,5000,200
216,0,moon_50,moon-donut,hard,1.2,10,40,50,pbfi,0.12149467267271574,0.02900383145857713,0.2,0.04472135954999579,0.030434305779635906,0.01886468458817262,5000,200
217,0,moon_50,moon-donut,hard,1.2,10,40,50,lrp,0.12149467267271574,0.02900383145857713,0.76,0.06782329983125268,0.8333823939785361,0.4741245843341657,5000,200
